treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78
0,26,14,1,0,0,0,17758.79,18923.71,25564.67
0,19,12,0,0,0,0,0.0,490.5484,9996.82
0,51,8,0,0,0,1,2288.424,4300.355,5814.854
0,55,12,0,0,1,0,16173.75,15153.29,4632.673
0,26,9,0,1,1,1,521.165,2631.774,16294.89
0,42,12,0,0,1,0,23364.26,25243.55,25564.67
0,21,13,0,0,0,0,5591.747,4076.565,14180.26
0,23,10,0,0,1,1,15811.28,3145.597,6398.556
0,18,12,0,0,0,0,6416.599,9927.339,10573.13
0,48,9,0,0,0,1,8168.183,8718.871,8709.72
0,52,12,0,0,1,0,18362.25,17840.56,0.0
0,24,12,1,0,1,0,2355.039,0.0,2448.593
0,22,15,0,1,0,0,0.0,1781.371,25564.67
0,19,9,0,0,0,1,952.2037,1657.839,2322.986
0,16,8,0,0,0,1,0.0,0.0,3997.25
0,26,13,1,0,1,0,8417.01,15785.27,25564.67
0,21,9,0,0,1,1,7719.511,8731.403,0.0
0,50,12,0,0,1,0,11124.72,25243.55,722.6083
0,27,12,0,0,1,0,0.0,25243.55,4223.343
0,27,16,0,0,0,0,25862.32,25243.55,25564.67
0,48,12,0,0,0,0,16536.21,16605.24,16713.09
0,35,8,0,0,0,1,25862.32,25243.55,25564.67
0,55,14,0,0,1,0,25862.32,25243.55,25564.67
0,27,12,0,0,1,0,16177.67,8663.371,11446.47
0,28,9,0,1,1,1,13129.05,12936.87,18285.39
0,25,12,0,1,1,0,25862.32,25243.55,25564.67
0,27,12,0,0,0,0,16528.37,14755.84,9158.949
0,36,12,0,0,1,0,15770.14,7014.484,8595.935
0,18,12,0,0,0,0,10458.57,9653.419,10964.73
0,45,2,0,1,1,1,20527.24,20341.65,19124.74
0,35,10,0,0,1,1,25862.32,25243.55,25564.67
0,25,16,0,0,0,0,11175.66,7812.968,18244.01
0,37,10,0,0,1,1,25862.32,16999.11,25564.67
0,45,12,0,0,1,0,25862.32,25243.55,24386.92
0,26,12,0,0,1,0,18650.26,16895.27,18613.44
0,23,13,0,0,1,0,25862.32,25243.55,25564.67
0,34,13,0,0,0,0,0.0,0.0,0.0
0,24,12,0,0,1,0,5043.153,2015.903,4292.796
0,24,12,0,0,1,0,10850.42,11134.02,20528.58
0,33,12,0,0,1,0,10819.07,6369.968,2936.243
0,27,16,0,0,0,0,18916.72,15989.37,25518.86
0,32,12,0,0,0,0,15877.9,18089.42,13645.33
0,21,12,0,0,1,0,3607.01,12618.19,16507.68
0,49,10,0,0,1,1,18783.49,17523.68,17212.56
0,17,11,0,1,0,1,601.4949,10.74194,1913.656
0,45,9,0,0,1,1,25043.35,18293.52,21761.0
0,19,12,0,0,0,0,2356.998,4620.823,3060.372
0,25,13,0,0,1,0,24247.89,25243.55,25564.67
0,22,13,0,0,1,0,14821.85,22878.53,20997.02
0,35,12,0,0,1,0,22625.61,16318.79,22081.67
0,28,11,0,0,1,1,21947.71,19672.06,25564.67
0,28,16,0,1,1,0,17937.09,19392.77,21285.17
0,48,12,0,0,1,0,0.0,0.0,0.0
0,22,12,0,0,1,0,13848.1,10604.08,15957.97
0,31,12,0,0,0,0,6156.016,0.0,4094.78
0,28,13,0,0,0,0,12233.66,15785.27,7119.687
0,22,12,0,0,1,0,5568.236,11053.45,9491.438
0,20,13,0,0,0,0,2366.794,3317.468,4793.745
0,16,10,0,0,0,1,0.0,4567.113,15525.0
0,47,11,0,0,1,1,25862.32,25243.55,25564.67
0,32,12,0,0,1,0,25862.32,25243.55,25564.67
0,33,12,0,0,0,0,9010.668,12133.02,11823.29
0,26,12,0,0,0,0,11751.68,3886.79,0.0
0,34,12,0,0,1,0,25862.32,2230.742,25564.67
0,33,16,0,1,1,0,18180.04,18426.0,19572.49
0,51,4,1,0,1,1,25862.32,11628.15,25564.67
0,32,12,0,0,1,0,25862.32,25243.55,25564.67
0,52,6,0,1,1,1,19684.75,19670.27,13629.07
0,32,12,0,0,1,0,0.0,0.0,0.0
0,20,14,0,0,1,0,5248.876,6445.161,11811.47
0,25,13,0,0,0,0,18881.45,22445.27,23525.41
0,25,12,0,0,0,0,11193.29,11137.6,21517.18
0,47,6,0,0,1,1,0.0,0.0,0.0
0,24,17,0,0,0,0,2492.187,8597.129,15752.57
0,24,13,0,0,1,0,9704.248,7592.758,15006.31
0,42,14,0,0,1,0,25862.32,25243.55,0.0
0,33,8,0,0,1,1,25446.96,22490.03,0.0
0,32,12,0,1,1,0,25135.43,24677.81,19117.35
0,53,12,0,0,1,0,25862.32,20663.9,25564.67
0,51,12,0,0,1,0,25427.36,13549.16,14803.86
0,55,8,0,0,1,1,17125.95,17661.53,17870.15
0,48,11,0,0,1,1,18930.44,18039.29,21391.57
0,21,12,0,0,0,0,2897.756,9261.339,16639.2
0,33,12,0,0,1,0,0.0,0.0,0.0
0,21,14,0,0,1,0,10918.99,10935.29,8092.031
0,26,16,0,0,0,0,3669.707,4373.758,0.0
0,53,18,0,0,1,0,25862.32,25243.55,9314.111
0,35,12,0,0,1,0,25862.32,21621.73,25564.67
0,38,18,0,0,1,0,25862.32,2866.306,25142.04
0,54,13,0,0,1,0,25862.32,22803.34,25564.67
0,28,12,0,1,0,0,2840.937,4892.952,19820.75
0,38,16,0,0,1,0,23713.01,9178.984,18814.41
0,49,8,0,0,1,1,0.0,0.0,0.0
0,27,16,0,0,1,0,19808.19,20628.1,25564.67
0,31,12,0,0,1,0,0.0,11044.5,0.0
0,55,11,0,0,1,1,19208.65,12700.55,0.0
0,50,12,0,0,0,0,19866.97,19120.65,0.0
0,36,12,0,0,1,0,25862.32,23156.03,25564.67
0,46,12,0,0,1,0,25862.32,13205.42,24796.25
0,46,9,0,0,1,1,17558.95,17711.66,18347.45
0,35,16,0,0,1,0,25862.32,25243.55,25564.67
0,18,12,0,0,0,0,3581.54,1636.355,6268.516
0,19,13,0,0,0,0,509.4094,3290.613,7843.773
0,52,16,0,0,1,0,25862.32,25243.55,25564.67
0,40,9,0,0,1,1,25862.32,19245.97,23453.0
0,25,12,0,0,1,0,9633.715,16875.58,20358.64
0,17,11,0,0,0,1,0.0,1068.823,3534.722
0,19,12,0,0,0,0,1524.31,1797.484,0.0
0,31,12,0,0,1,0,17096.56,14668.11,15384.61
0,51,12,0,0,1,0,22960.65,24960.68,24719.41
0,36,13,0,1,1,0,14373.18,14474.76,16507.68
0,26,6,0,1,0,1,12106.31,9914.806,12709.93
0,31,12,0,0,0,0,2480.432,22151.66,0.0
0,54,7,1,0,1,1,17737.24,23947.35,21322.12
0,30,12,1,0,1,0,25862.32,25243.55,25564.67
0,26,18,0,0,1,0,13548.33,19668.48,25564.67
0,31,16,0,0,1,0,25470.47,25243.55,25564.67
0,29,18,0,0,1,0,12813.6,25243.55,25564.67
0,45,8,0,0,1,1,23013.55,25213.11,25564.67
0,21,13,0,0,0,0,13799.12,13285.98,3853.911
0,18,12,0,0,0,0,2433.409,3786.532,0.0
0,39,12,0,0,1,0,12239.54,25243.55,25564.67
0,39,12,0,0,1,0,25862.32,25243.55,25564.67
0,47,12,0,0,1,0,12907.65,2207.468,0.0
0,28,12,0,0,1,0,18023.3,21059.56,19715.83
0,26,12,0,0,0,0,10141.16,4237.694,12828.14
0,30,15,0,0,0,0,25862.32,25243.55,25564.67
0,29,18,0,0,1,0,25862.32,25243.55,0.0
0,37,18,0,0,0,0,12737.19,0.0,0.0
0,18,10,0,0,1,1,4112.501,2282.661,2114.627
0,16,10,0,0,0,1,0.0,424.3065,6269.994
0,19,14,0,0,0,0,523.1242,0.0,789.106
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,27,16,0,0,1,0,11912.34,19342.65,25564.67
0,40,12,0,0,1,0,24816.07,25243.55,25382.91
0,55,15,0,0,1,0,22545.28,0.0,14038.4
0,53,6,0,1,1,1,13789.32,12226.11,13549.27
0,44,12,0,0,1,0,21728.27,21331.69,25564.67
0,18,12,0,0,0,0,0.0,0.0,0.0
0,25,13,0,0,0,0,14815.98,17840.56,23479.6
0,18,12,0,0,0,0,1222.582,6856.935,8966.845
0,45,18,0,0,1,0,3248.464,2492.129,3747.515
0,25,12,1,0,1,0,21667.53,14014.65,6796.065
0,21,9,0,0,0,1,5436.965,12534.05,0.0
0,20,12,0,1,0,0,3317.039,4346.903,0.0
0,21,11,0,0,0,1,10536.94,4457.903,0.0
0,38,12,0,0,1,0,25862.32,25243.55,25564.67
0,47,14,0,0,0,0,25862.32,21632.47,15715.62
0,32,16,0,0,1,0,3463.984,0.0,0.0
0,54,7,0,0,1,1,9698.371,10473.39,7758.065
0,20,12,0,0,0,0,6978.908,15631.31,21305.86
0,17,8,0,0,0,1,239.0305,1391.081,7546.75
0,43,8,0,0,0,1,25862.32,13586.76,217.2258
0,50,16,0,0,1,0,25862.32,25243.55,25564.67
0,21,12,0,0,0,0,9316.314,12802.6,15393.48
0,37,17,0,0,0,0,0.0,0.0,1561.957
0,48,12,0,0,1,0,13270.11,13959.15,13111.87
0,33,11,0,0,1,1,22180.86,21159.82,25227.75
0,34,11,0,0,1,1,25862.32,25243.55,25564.67
0,28,16,0,0,1,0,25862.32,25243.55,25564.67
0,18,12,0,0,0,0,5630.933,7496.081,17958.81
0,21,13,0,0,0,0,4388.758,4042.548,6450.276
0,40,5,0,0,1,1,6869.189,6808.597,12486.79
0,49,9,0,0,1,1,21779.21,15838.98,20735.46
0,28,12,0,0,1,0,20995.5,18882.53,18016.44
0,19,12,0,0,0,0,9639.593,13495.45,16866.77
0,50,18,0,0,1,0,25862.32,25243.55,25564.67
0,22,12,0,0,1,0,12153.33,14913.39,17481.51
0,34,12,1,0,1,0,8526.729,8230.113,7425.576
0,27,18,0,0,1,0,12151.37,1015.113,25564.67
0,21,12,0,0,0,0,21493.16,21602.03,25564.67
0,23,12,0,0,1,0,12837.12,4167.871,12754.26
0,55,12,0,0,1,0,13846.14,16071.73,16843.13
0,54,12,0,0,1,0,25862.32,25243.55,25564.67
0,46,7,0,0,1,1,25862.32,19444.69,25564.67
0,51,15,0,0,1,0,12788.13,12992.37,7415.232
0,46,12,0,0,1,0,25862.32,25243.55,25564.67
0,39,6,0,1,1,1,0.0,6588.387,11526.27
0,34,12,0,0,1,0,25862.32,24121.02,25564.67
0,24,12,1,0,0,0,7170.916,4508.032,9543.158
0,30,14,0,0,1,0,25862.32,25243.55,25564.67
0,18,11,0,0,0,1,0.0,0.0,7821.607
0,32,7,0,0,1,1,8724.615,13225.11,16119.04
0,19,9,1,0,0,1,24868.97,23666.27,25564.67
0,35,18,0,0,1,0,0.0,0.0,0.0
0,16,10,0,0,0,1,881.6701,2391.871,10747.51
0,22,12,0,0,1,0,18129.1,17833.4,19371.52
0,48,15,0,0,1,0,20881.87,25243.55,16757.42
0,28,16,0,0,1,0,24667.17,25243.55,25564.67
0,52,12,0,0,0,0,8213.246,13268.08,25564.67
0,47,12,0,0,1,0,25862.32,24665.27,25564.67
0,17,11,0,0,0,1,0.0,0.0,1609.244
0,29,12,0,0,1,0,25862.32,25243.55,25337.1
0,23,12,0,0,1,0,8060.424,6982.258,21565.94
0,40,7,0,0,1,1,0.0,0.0,1105.339
0,52,12,0,0,1,0,25862.32,25243.55,25564.67
0,42,18,0,0,1,0,25862.32,25243.55,25564.67
0,55,10,0,0,1,1,0.0,0.0,0.0
0,19,9,0,0,1,1,1161.845,11280.82,3824.356
0,47,13,0,0,0,0,25862.32,25243.55,25564.67
0,50,16,0,0,1,0,1610.517,1754.516,0.0
0,27,11,1,0,1,1,13491.51,12233.27,10924.83
0,35,12,1,0,1,0,25862.32,25243.55,25564.67
0,26,12,0,0,0,0,6792.778,11067.77,17500.72
0,28,12,0,0,0,0,16904.55,3804.435,21197.99
0,27,12,0,0,1,0,24347.81,15452.27,19992.16
0,43,12,0,0,1,0,15045.21,8378.71,14286.66
0,31,6,0,1,1,1,18054.64,23284.94,18925.24
0,50,7,0,0,1,1,21277.64,13626.15,18614.92
0,38,12,0,0,1,0,13360.24,7220.371,10780.02
0,36,18,0,0,1,0,0.0,0.0,0.0
0,44,4,1,0,1,1,10186.23,7732.403,0.0
0,45,12,0,0,1,0,9277.128,0.0,12108.49
0,39,7,0,0,1,1,16602.83,19971.05,14406.36
0,17,11,0,0,0,1,3769.629,5315.468,4694.737
0,24,14,0,0,0,0,11561.63,8475.387,25564.67
0,19,11,0,0,0,1,1253.931,6695.806,3289.419
0,38,12,0,0,1,0,22274.9,12430.21,25564.67
0,46,18,0,0,1,0,1273.523,268.5484,0.0
0,28,13,0,0,1,0,14016.59,0.0,8915.124
0,22,13,0,0,1,0,13536.57,7940.081,9373.22
0,21,14,1,0,1,0,10646.66,13466.81,19169.07
0,21,12,0,0,0,0,23716.92,25243.55,8563.425
0,49,6,0,1,1,1,7088.627,9152.129,9945.1
0,55,6,1,0,1,1,0.0,11030.18,195.0599
0,25,13,0,0,1,0,9943.279,5866.887,1579.69
0,34,17,0,0,1,0,22347.4,14009.27,8393.487
0,21,12,0,0,0,0,10697.6,4056.871,16197.36
0,17,11,0,0,0,1,0.0,3220.79,11790.78
0,34,12,0,0,1,0,23685.58,25243.55,25564.67
0,43,14,0,0,1,0,0.0,0.0,0.0
0,18,11,0,1,1,1,6173.65,6821.129,14582.21
0,26,16,0,0,0,0,18230.98,18270.24,19500.08
0,22,13,0,0,1,0,21691.04,4926.968,6484.264
0,43,12,0,0,1,0,14665.11,16240.02,12133.61
0,27,14,0,0,1,0,23197.72,24298.26,0.0
0,23,11,0,0,1,1,16465.68,11613.82,18116.93
0,26,12,0,1,1,0,14334.0,12009.48,25564.67
0,41,12,0,0,1,0,25862.32,25243.55,25564.67
0,29,16,0,0,1,0,24900.32,25243.55,25564.67
0,53,7,0,0,1,1,19257.63,10331.95,8739.275
0,30,12,0,0,1,0,25862.32,22561.65,25564.67
0,55,17,0,0,0,0,25862.32,25243.55,25564.67
0,39,12,0,0,0,0,25480.26,25243.55,22863.39
0,20,12,0,0,0,0,10352.77,9780.532,24206.64
0,33,8,0,0,1,1,25862.32,22382.61,25564.67
0,29,12,0,0,0,0,11688.99,10960.35,15802.81
0,26,13,0,0,1,0,20854.44,18664.11,25564.67
0,20,13,0,0,0,0,5691.67,6119.323,0.0
0,17,10,0,0,0,1,0.0,911.2742,5900.562
0,30,7,0,0,1,1,574.0652,2010.532,366.4762
0,18,12,0,0,0,0,2431.45,529.9355,366.4762
0,39,6,0,1,1,1,13279.91,8441.371,25048.94
0,30,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,15,0,0,1,0,22319.97,25243.55,25564.67
0,51,12,0,0,1,0,14494.66,19328.32,7765.453
0,51,12,0,0,1,0,25862.32,25243.55,25564.67
0,17,11,0,0,0,1,1408.713,5387.081,6496.086
0,24,12,0,1,1,0,9429.951,25243.55,25564.67
0,37,8,0,0,1,1,15915.12,19260.29,18105.11
0,23,18,0,1,0,0,0.0,0.0,0.0
0,37,8,0,0,1,1,20554.67,17829.82,4677.005
0,16,10,0,0,0,1,1818.2,4658.419,25564.67
0,34,14,0,0,1,0,8513.014,20388.19,25564.67
0,34,18,0,0,1,0,25862.32,25243.55,25564.67
0,32,9,0,0,0,1,21013.14,10820.71,14633.93
0,28,12,0,0,1,0,25862.32,25243.55,25564.67
0,40,9,0,0,0,1,3949.882,0.0,4220.387
0,29,13,0,0,1,0,3326.835,8880.0,7545.272
0,21,10,0,0,1,1,4457.332,4771.21,13924.62
0,50,17,0,0,0,0,25862.32,9458.274,25564.67
0,55,12,0,0,1,0,18178.08,15833.61,14973.8
0,25,12,0,0,1,0,4802.163,10396.4,18990.26
0,55,9,0,0,1,1,25862.32,25243.55,14336.9
0,19,12,0,0,0,0,4128.175,11549.37,19460.18
0,36,8,0,1,1,1,25862.32,25243.55,25564.67
0,34,18,0,0,0,0,8853.927,7136.226,5774.955
0,19,12,0,0,0,0,2813.507,1978.306,6475.398
0,35,2,0,1,1,1,16479.39,17869.21,17073.65
0,16,10,0,0,0,1,0.0,0.0,12902.03
0,48,16,0,0,1,0,25862.32,25243.55,25564.67
0,51,10,0,0,1,1,7094.505,14080.89,22675.71
0,52,12,0,0,1,0,25862.32,21093.58,23333.3
0,23,12,0,0,1,0,13799.12,11762.42,0.0
0,52,5,0,1,1,1,15296.0,17729.56,15662.42
0,51,6,1,0,1,1,25862.32,25243.55,25564.67
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,30,14,0,0,1,0,22649.12,11599.5,15083.16
0,34,16,0,0,1,0,10260.68,5682.484,5637.527
0,19,11,0,1,0,1,8387.621,8668.742,0.0
0,55,9,0,0,1,1,6449.906,10804.6,9506.215
0,45,12,0,0,1,0,21818.4,20481.29,22498.39
0,33,12,0,0,1,0,25862.32,25243.55,25564.67
0,21,12,0,0,1,0,12300.28,10190.52,15003.36
0,32,12,0,0,1,0,24490.84,2717.71,25564.67
0,19,12,0,0,0,0,7903.682,8734.984,0.0
0,22,14,0,0,0,0,8877.438,2801.855,1703.819
0,34,12,0,0,1,0,18542.5,18497.61,23272.72
0,22,16,0,0,0,0,4974.578,7281.242,9253.524
0,42,12,0,0,0,0,1880.896,4952.032,0.0
0,46,8,0,0,1,1,16679.24,23059.35,25564.67
0,21,13,0,0,0,0,10305.74,14725.4,25564.67
0,52,12,0,1,1,0,0.0,0.0,0.0
0,23,16,0,0,1,0,481.9796,7302.726,20507.89
0,26,12,0,0,1,0,16904.55,9993.581,25564.67
0,30,12,0,0,1,0,10188.19,16906.02,25564.67
0,16,9,0,0,0,1,0.0,780.5806,6215.318
0,51,10,0,0,1,1,25862.32,16823.66,25564.67
0,22,16,0,0,0,0,6130.546,1713.339,13064.58
0,24,12,0,0,1,0,4749.263,0.0,0.0
0,24,12,0,0,0,0,21604.84,15271.45,15718.58
0,38,7,0,0,1,1,10037.32,3498.29,14393.06
0,24,13,0,0,1,0,22474.75,23186.47,25564.67
0,40,12,0,0,1,0,19004.89,7326.0,11758.27
0,48,17,0,0,1,0,25862.32,25243.55,25564.67
0,48,12,0,0,1,0,19682.79,24923.08,10512.55
0,39,17,0,0,1,0,25862.32,25243.55,24116.5
0,19,12,1,0,0,0,1816.24,9338.323,2.955453
0,28,14,0,0,0,0,6857.434,8056.452,14629.49
0,49,12,0,0,1,0,0.0,0.0,25564.67
0,35,10,0,0,1,1,14559.31,15432.58,8789.518
0,54,1,0,0,1,1,25368.59,25243.55,25564.67
0,49,17,0,0,1,0,25862.32,25243.55,25564.67
0,32,14,0,1,1,0,564.2688,1457.323,0.0
0,42,8,0,0,1,1,18268.2,18912.97,17685.43
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,24,16,0,0,0,0,2568.599,2442.0,15847.14
0,35,10,1,0,1,1,12419.79,11896.69,0.0
0,34,12,0,0,1,0,21855.62,22260.87,25150.91
0,30,16,0,0,1,0,10834.75,22330.69,25564.67
0,21,13,0,0,0,0,10517.34,5297.565,0.0
0,20,12,0,0,0,0,1698.684,8461.065,22796.89
0,41,12,0,0,1,0,0.0,0.0,0.0
0,43,12,0,0,1,0,25862.32,25243.55,0.0
0,16,10,1,0,0,1,0.0,581.8548,2810.636
0,54,12,0,0,1,0,25862.32,25243.55,25564.67
0,33,12,0,0,1,0,25862.32,25243.55,25564.67
0,20,9,0,0,0,1,6332.35,152.1774,5098.157
0,27,12,0,1,1,0,17604.01,5222.371,25564.67
0,34,12,0,0,1,0,19128.32,18810.92,18317.9
0,25,9,0,0,1,1,1500.798,2343.532,0.0
0,42,14,0,0,1,0,0.0,7095.048,10790.36
0,36,12,0,0,1,0,25862.32,25243.55,23732.29
0,26,16,0,0,1,0,17535.44,17905.02,14815.69
0,26,16,0,0,1,0,11833.97,0.0,0.0
0,25,12,0,0,1,0,19028.4,22642.21,0.0
0,55,8,1,0,1,1,1328.383,1498.5,1631.41
0,27,14,0,0,1,0,15194.11,16542.58,19418.8
0,23,12,0,0,1,0,10989.53,6078.145,12525.21
0,32,14,0,0,0,0,6487.132,9571.065,12238.53
0,40,10,0,0,1,1,25862.32,25243.55,25564.67
0,18,9,0,0,0,1,538.7984,4252.016,0.0
0,23,12,0,0,1,0,10174.47,15658.16,20280.32
0,45,18,0,0,0,0,22237.68,19997.9,0.0
0,35,16,0,0,1,0,0.0,21926.08,21514.22
0,20,13,0,0,1,0,6920.13,0.0,18366.66
0,52,7,0,1,1,1,25862.32,14514.15,25564.67
0,47,8,0,1,1,1,24463.41,23045.03,25564.67
0,38,12,0,0,1,0,25086.45,25243.55,25564.67
0,51,10,0,0,1,1,18750.18,19161.82,22411.2
0,36,12,0,0,1,0,13861.81,4296.774,10704.65
0,51,10,1,0,1,1,7876.253,7454.903,6088.233
0,17,11,0,0,0,1,1344.057,1448.371,7588.126
0,55,12,0,0,1,0,25862.32,25243.55,25564.67
0,24,16,0,0,0,0,9124.305,15887.32,18177.51
0,54,18,0,0,1,0,25862.32,25243.55,24172.65
0,55,9,0,0,1,1,3393.45,3226.161,6073.456
0,24,14,0,0,0,0,11034.59,11894.9,12538.51
0,27,8,0,0,1,1,14187.05,12125.85,13104.48
0,51,11,0,1,1,1,14255.63,15611.61,13812.31
0,23,7,0,1,1,1,10051.04,6813.968,4654.839
0,24,12,0,0,1,0,9283.006,24504.15,14964.94
0,31,12,0,0,1,0,25862.32,25243.55,25564.67
0,22,11,0,1,0,1,20125.59,19233.44,23445.61
0,38,12,1,0,1,0,13321.05,20934.24,16698.31
0,31,18,0,0,1,0,25862.32,25243.55,25564.67
0,52,12,0,0,1,0,25862.32,23370.87,22096.45
0,38,10,0,1,1,1,15856.35,14086.26,1573.779
0,22,9,0,0,1,1,22086.81,20105.32,6552.24
0,22,6,0,1,0,1,12110.23,12188.52,0.0
0,27,12,0,0,1,0,25862.32,25243.55,25564.67
0,32,16,0,0,0,0,5583.91,8034.968,5631.616
0,51,12,0,0,1,0,12063.21,23399.52,14969.37
0,33,14,0,0,1,0,8816.701,13964.52,20766.49
0,24,12,1,0,1,0,4232.016,320.4677,1273.8
0,28,8,0,0,1,1,0.0,725.0806,260.0799
0,20,12,0,0,1,0,19874.8,23207.95,25564.67
0,38,9,0,0,1,1,21068.0,25243.55,25150.91
0,29,13,0,0,1,0,16544.05,11597.71,16144.16
0,37,13,0,0,1,0,25862.32,25243.55,24862.75
0,41,12,0,0,1,0,25862.32,25243.55,25564.67
0,49,4,1,0,1,1,25862.32,25243.55,25564.67
0,55,12,0,0,1,0,25862.32,24930.24,8804.295
0,29,14,0,0,0,0,25862.32,25243.55,21098.98
0,54,6,1,0,0,1,19418.29,18635.47,17138.67
0,23,12,0,0,1,0,12768.54,15017.23,7979.724
0,49,8,0,0,1,1,11608.66,11218.16,11771.57
0,52,12,0,0,1,0,23973.59,22921.5,24793.3
0,32,12,0,0,1,0,21044.48,21739.89,20927.56
0,54,8,0,0,1,1,10125.49,9631.935,18541.04
0,49,13,0,0,1,0,22400.3,25243.55,25564.67
0,38,17,0,0,1,0,0.0,0.0,0.0
0,20,13,0,0,0,0,3857.796,5190.145,10884.93
0,36,12,0,0,1,0,25738.89,25243.55,16543.15
0,48,12,0,0,1,0,25862.32,25243.55,25564.67
0,30,17,0,0,1,0,25862.32,25243.55,25564.67
0,30,12,0,0,1,0,13624.74,0.0,3104.704
0,32,14,0,0,1,0,24196.95,24325.11,24122.41
0,24,12,1,0,0,0,10149.0,10242.44,7862.983
0,51,12,0,0,1,0,25862.32,14061.19,0.0
0,29,6,0,0,0,1,9843.356,10152.92,11270.62
0,25,12,0,0,0,0,12006.39,14474.76,20145.85
0,18,8,0,0,0,1,581.9022,1462.694,6906.894
0,18,12,0,0,0,0,129.3116,3917.226,4985.849
0,40,12,0,0,1,0,21179.67,17450.27,20803.43
0,28,12,0,0,1,0,20868.15,15980.42,21729.97
0,50,2,0,1,1,1,4674.811,9574.645,5689.247
0,28,18,0,0,1,0,11685.07,18889.69,106.3963
0,22,12,0,0,1,0,21783.13,23761.16,25564.67
0,27,11,1,0,1,1,5513.377,17471.76,10466.74
0,33,17,0,0,1,0,25862.32,25243.55,0.0
0,30,11,1,0,1,1,0.0,3270.919,0.0
0,16,10,0,0,0,1,0.0,2187.774,8177.739
0,26,12,0,0,0,0,18160.44,17700.92,18214.46
0,33,14,0,0,1,0,10652.53,5707.548,14620.63
0,54,13,0,0,1,0,22611.9,19672.06,21264.49
0,20,12,0,0,0,0,5101.931,10077.73,16039.24
0,23,12,0,0,0,0,3221.035,932.7581,0.0
0,33,14,0,0,1,0,5299.817,25243.55,25564.67
0,34,15,0,0,0,0,0.0,0.0,0.0
0,48,8,0,0,0,1,15760.34,13783.69,15556.03
0,45,12,0,0,1,0,25862.32,20595.87,25564.67
0,20,13,0,0,0,0,317.4012,214.8387,0.0
0,34,14,0,0,1,0,1275.483,3419.516,25564.67
0,21,14,0,0,0,0,5227.324,9911.226,14783.18
0,29,16,0,0,0,0,462.387,1469.855,3935.186
0,16,10,0,0,0,1,1091.312,1430.468,11511.49
0,31,16,0,0,1,0,21865.42,21072.1,24137.19
0,34,18,0,0,1,0,20709.45,21251.13,20537.44
0,18,12,0,0,0,0,4186.953,7034.177,7967.902
0,28,16,0,0,1,0,22658.92,23703.87,25564.67
0,46,8,0,0,1,1,18240.77,18230.85,20188.7
0,16,9,0,0,0,1,0.0,0.0,0.0
0,18,11,0,0,0,1,2002.371,5070.194,16291.94
0,25,16,0,0,1,0,21271.76,20601.24,25564.67
0,35,9,1,0,1,1,13697.23,14376.29,18957.75
0,34,14,0,0,1,0,25862.32,25243.55,16921.45
0,43,18,0,0,1,0,12870.42,10401.77,0.0
0,37,15,1,0,1,0,22294.5,7367.177,12203.07
0,29,12,0,0,1,0,15002.11,12338.9,15225.02
0,47,12,0,0,1,0,0.0,0.0,0.0
0,25,14,0,0,0,0,0.0,0.0,0.0
0,48,6,0,1,1,1,7815.515,7290.194,11765.66
0,41,15,0,0,1,0,25862.32,6563.323,24647.0
0,55,8,0,0,1,1,11175.66,10487.71,9349.576
0,34,12,0,0,1,0,25862.32,25243.55,23625.89
0,17,11,0,0,0,1,1561.536,2477.806,14264.49
0,30,11,0,0,1,1,88.16701,4321.839,0.0
0,37,12,0,0,1,0,25862.32,19054.4,23092.43
0,24,14,0,0,1,0,22088.77,18191.47,23578.61
0,16,10,0,0,0,1,0.0,0.0,1399.407
0,54,10,0,0,0,1,0.0,0.0,0.0
0,25,16,0,0,1,0,0.0,0.0,25564.67
0,53,6,0,0,1,1,5636.811,7535.468,6326.147
0,23,14,0,0,0,0,17076.97,12485.71,18945.93
0,29,17,0,0,1,0,4286.876,3022.065,15697.89
0,51,10,0,0,1,1,25862.32,25243.55,25564.67
0,38,12,0,0,1,0,8346.477,0.0,0.0
0,27,10,0,0,0,1,12349.26,5865.097,9297.856
0,40,12,0,0,1,0,25033.55,25243.55,23495.85
0,31,18,0,0,1,0,16591.07,17097.58,20890.62
0,22,12,0,0,1,0,9576.896,10498.45,0.0
0,19,12,0,0,0,0,8450.318,8455.694,2609.665
0,33,12,0,0,1,0,21638.14,21832.98,25564.67
0,37,8,0,0,1,1,13767.77,3288.823,10719.43
0,25,16,0,0,0,0,14725.85,25243.55,25564.67
0,43,14,0,0,1,0,25862.32,24437.9,23829.82
0,39,14,0,0,1,0,25862.32,25243.55,25564.67
0,47,8,0,0,1,1,25862.32,25243.55,25564.67
0,51,12,0,0,1,0,9610.204,14553.53,14403.4
0,37,12,0,0,0,0,1733.951,1559.371,4221.865
0,53,7,1,0,1,1,12890.02,12501.82,25564.67
0,19,13,0,0,0,0,2016.086,2107.21,0.0
0,29,16,0,0,1,0,25862.32,25243.55,24082.51
0,28,11,0,0,1,1,21720.43,11474.18,10153.46
0,41,13,0,0,1,0,22220.04,25039.45,25564.67
0,44,12,0,0,1,0,23844.28,5030.806,0.0
